3	12	13	22	25	32	1
12	16	18	22	25	29	9
2	4	14	20	29	31	9
12	13	14	24	29	31	12
3	7	12	17	22	24	10
19	20	22	25	29	30	3
1	5	6	11	18	31	15
11	16	17	18	30	33	14
5	7	15	16	21	32	8
2	18	21	28	29	31	9
2	6	15	16	23	25	2
1	6	21	22	25	31	9
3	6	9	22	26	33	15
8	11	19	20	28	30	11
1	10	20	23	30	31	3
4	7	9	17	27	28	6
5	7	28	29	32	33	8
5	15	19	26	29	31	11
1	2	10	16	18	22	10
3	18	19	21	30	33	13
4	5	7	14	25	28	7
2	9	18	22	26	31	10
2	8	10	21	23	31	11
2	3	5	6	26	28	12
1	7	8	10	29	31	10
8	9	12	18	24	25	10
4	11	18	20	23	24	1
1	5	10	17	20	28	9
1	10	13	22	28	32	15
11	17	19	24	31	32	15
10	12	15	16	25	32	8
8	10	15	17	23	30	6
10	12	21	30	31	33	6
7	14	17	20	29	33	15
3	7	10	14	17	31	6
4	10	11	18	24	32	12
6	8	10	17	21	25	2
1	17	22	24	31	32	9
8	9	15	28	29	33	8
1	3	8	10	28	29	6
1	9	12	14	18	30	13
4	7	12	13	14	22	7
1	3	16	22	23	33	12
6	10	16	19	22	31	13
9	11	12	20	21	22	1
2	4	8	17	24	30	4
8	12	17	19	29	31	5
2	11	14	24	30	31	1
2	5	8	10	12	20	12
4	15	18	25	26	27	8
4	7	9	12	21	26	11
9	13	15	18	26	29	14
1	6	14	15	25	31	8
8	10	16	18	23	24	14
4	6	13	27	28	30	3
2	5	6	7	16	21	12
2	3	6	7	26	27	16
11	12	16	18	27	33	15
2	3	10	13	18	19	14
5	7	12	15	27	32	12
3	4	11	19	28	29	13
7	16	17	20	29	30	11
2	14	16	19	23	27	2
10	19	22	24	29	31	14
13	18	24	28	32	33	13
7	9	16	30	32	33	8
1	4	8	13	25	33	6
2	9	11	13	23	30	11
6	20	22	23	28	30	5
8	9	17	25	29	33	12
4	6	16	19	21	23	4
2	3	9	14	17	22	7
3	5	9	24	27	30	5
3	18	22	30	32	33	9
3	4	12	25	27	33	2
1	7	10	13	27	31	11
3	11	15	17	18	22	11
1	11	18	23	28	31	8
5	8	14	27	30	32	7
1	3	8	11	13	33	14
8	9	10	13	20	29	2
1	6	10	12	22	30	14
5	9	15	16	19	27	9
7	9	15	16	20	25	7
2	5	9	20	32	33	12
1	2	8	16	20	25	2
8	11	12	15	31	33	2
13	17	23	28	30	33	8
11	21	25	27	32	33	5
1	7	10	14	16	30	3
11	18	20	27	31	33	13
1	2	6	14	18	33	2
1	4	7	18	26	27	14
1	2	3	7	20	22	10
7	11	13	22	24	30	5
1	3	4	11	22	26	2
2	3	4	10	11	15	16
3	20	25	26	28	30	15
5	6	18	23	26	30	15
6	7	12	14	19	28	10
5	18	23	26	28	31	5
11	14	16	22	26	32	9
3	14	15	19	28	32	9
4	9	15	28	32	33	9
1	12	13	16	21	24	3
4	11	19	24	27	31	2
9	12	20	22	30	33	12
5	17	24	26	31	32	16
9	14	15	18	21	26	6
7	9	14	18	20	33	4
9	17	24	26	27	32	14
1	3	12	20	30	33	15
10	13	16	17	23	26	3
6	10	13	21	26	31	14
5	8	14	20	25	27	13
8	18	21	22	25	32	2
1	8	13	22	24	25	14
5	8	13	16	22	25	6
9	14	25	27	30	33	2
12	13	21	22	23	29	14
2	5	7	21	24	31	11
4	7	12	22	25	33	15
7	10	20	24	32	33	6
7	18	20	25	27	28	13
13	17	22	23	25	30	2
12	15	18	24	28	32	14
9	10	13	18	23	24	12
12	14	19	21	30	31	6
1	3	16	20	22	30	14
5	7	8	9	30	31	1
1	11	18	19	20	21	15
9	13	17	18	24	33	2
2	5	18	23	27	28	10
3	7	12	15	21	29	12
8	16	17	20	29	30	15
6	7	11	12	15	18	10
2	10	16	17	25	28	11
4	12	15	17	20	27	2
1	6	16	21	22	23	9
7	9	16	23	27	33	12
5	22	25	26	28	33	13
2	13	18	27	30	31	13
3	9	12	17	25	31	8
1	8	10	14	17	30	7
2	4	11	12	25	33	5
1	6	13	17	20	32	10
8	13	16	17	19	33	3
6	7	15	20	23	27	8
10	12	14	15	18	33	16
6	7	10	18	19	20	5
5	14	19	26	28	30	2
9	12	17	18	19	21	1
7	8	14	30	32	33	7
2	6	10	12	15	31	3
2	3	5	7	8	20	8
3	4	8	16	24	27	13
5	11	18	20	28	30	8
6	10	20	26	28	31	4
6	16	19	20	26	31	4
3	6	10	15	23	30	13
9	15	19	21	29	31	4
5	9	16	20	23	25	15
1	2	3	10	20	21	3
2	10	15	22	29	31	7
7	11	13	14	28	29	11
9	14	19	21	24	31	1
3	5	14	17	18	30	2
2	3	4	20	22	29	5
7	10	14	18	21	31	7
7	15	16	25	31	32	4
9	10	11	19	29	31	6
1	7	8	14	23	25	12
8	9	16	17	18	32	15
1	4	5	8	9	28	11
11	14	15	18	22	28	8
1	3	19	20	23	25	1
11	12	17	18	19	29	6
4	13	18	19	25	29	5
4	8	19	22	24	31	12
3	5	16	25	32	33	15
3	8	10	13	18	22	3
6	11	13	19	25	27	6
2	6	8	22	26	28	3
8	11	14	19	23	25	3
6	8	11	15	18	27	11
1	5	8	10	24	29	15
6	11	20	26	28	33	1
2	7	18	24	30	33	5
4	15	23	26	27	31	12
1	2	5	17	29	30	15
4	7	12	13	27	30	5
5	6	7	9	19	23	9
5	21	23	27	30	33	9
3	10	18	24	29	31	5
4	6	15	19	20	28	8
1	3	5	6	21	31	7
9	21	23	25	27	31	1
7	9	14	20	25	26	1
4	15	17	20	27	31	16
2	13	16	17	29	30	1
7	16	22	24	26	31	15
8	14	18	20	23	24	1
6	12	26	29	31	33	14
3	4	5	8	19	23	16
6	8	15	19	22	30	5
6	9	13	15	26	30	9
7	13	16	18	21	31	9
1	2	23	27	31	32	13
4	17	23	26	28	33	5
1	7	10	12	13	24	12
10	15	18	20	22	32	4
11	17	19	21	24	27	2
2	6	10	20	23	32	7
1	8	12	15	21	32	2
6	16	18	25	29	31	16
4	11	12	15	24	29	15
7	8	13	19	25	30	11
3	9	13	18	26	27	2
4	6	12	16	17	20	14
2	6	12	18	26	27	1
1	2	8	11	16	26	4
14	15	17	18	23	32	16
2	8	18	19	21	31	7
1	7	10	18	26	30	5
1	4	10	20	21	26	8
5	8	12	23	25	31	3
4	5	8	20	29	33	8
5	14	19	24	29	31	15
2	5	9	10	21	28	6
3	5	10	19	29	30	10
9	12	14	17	26	28	11
1	3	8	9	18	22	10
2	9	23	27	29	31	16
4	5	7	10	18	32	7
1	10	20	23	32	33	12
5	11	17	19	28	33	10
5	11	12	21	28	32	9
2	8	10	23	24	26	4
15	20	21	27	31	32	2
1	8	10	16	31	33	11
6	12	25	26	29	33	16
5	10	14	15	26	27	6
15	21	22	26	31	33	8
2	9	17	19	24	28	12
12	13	17	23	27	29	7
2	4	14	15	27	28	9
8	12	13	16	25	30	1
3	7	11	25	27	32	15
3	8	12	23	29	31	14
3	4	20	22	24	32	7
5	13	15	22	26	32	4
5	7	15	20	27	31	14
6	7	8	17	21	29	16
4	9	13	16	22	31	2
1	3	9	21	22	24	14
2	5	16	18	31	33	15
7	9	15	19	20	30	7
3	8	15	16	19	28	4
1	11	12	19	25	30	6
17	20	23	27	28	30	13
3	4	12	14	16	28	12
1	21	25	26	28	30	12
2	10	11	17	24	27	2
1	4	5	13	17	29	10
1	15	16	19	21	32	3
8	11	17	18	28	29	10
6	7	11	14	27	30	15
1	4	5	10	20	28	10
14	18	19	20	24	30	4
5	9	16	22	23	32	2
4	5	7	12	15	30	5
3	11	17	24	26	32	14
2	5	16	17	22	32	3
21	22	27	28	30	32	16
8	10	14	23	26	32	10
3	5	6	9	23	30	16
17	18	19	24	28	32	2
2	11	15	27	29	31	4
5	12	22	27	28	32	16
3	7	19	22	28	31	11
1	12	13	21	23	24	12
2	12	14	18	24	29	6
10	11	16	18	19	30	11
9	12	17	25	26	27	7
1	3	7	10	13	28	1
3	8	14	22	29	33	3
2	7	12	17	26	30	4
15	20	25	27	28	30	8
4	10	20	25	27	33	13
5	7	19	22	25	30	12
2	7	13	24	25	28	7
3	5	13	16	20	30	10
6	11	12	26	29	33	7
5	9	11	18	20	24	9
7	13	21	24	32	33	4
5	10	14	23	25	32	11
1	5	22	23	25	30	6
9	15	19	25	31	32	16
1	2	5	8	24	27	10
4	16	17	20	23	25	8
8	9	10	13	22	26	12
10	11	17	21	25	31	16
3	6	18	19	28	31	9
6	14	18	22	28	32	1
4	10	11	29	30	33	16
2	15	17	25	29	33	7
5	10	11	24	25	28	8
14	15	17	20	21	33	13
3	4	13	17	22	30	2
3	6	7	8	15	28	11
2	4	11	19	23	29	15
7	9	12	15	19	21	4
2	3	5	9	14	32	11
3	4	12	16	29	31	15
6	10	22	23	24	32	16
1	4	11	17	18	23	16
21	22	24	27	30	32	8
8	13	14	15	18	23	7
13	14	19	20	24	29	10
3	5	21	22	25	29	2
2	3	14	21	29	33	12
4	6	9	16	23	33	8
4	7	16	21	26	27	14
1	2	17	19	31	33	5
5	10	20	21	24	32	9
4	6	11	16	20	27	10
1	10	11	25	29	30	7
6	10	16	18	22	31	2
3	6	10	15	18	19	8
2	5	6	16	22	28	2
4	11	13	17	24	33	15
6	12	13	23	28	32	11
5	13	16	19	20	25	4
1	4	5	21	25	29	6
1	8	11	22	24	28	9
1	7	9	11	16	19	13
5	13	18	20	22	31	1
1	4	9	14	17	28	15
6	13	14	28	30	32	2
8	12	15	18	20	23	14
1	5	8	16	23	32	9
2	19	22	27	28	33	16
8	11	17	26	27	31	15
4	7	9	20	23	29	7
3	11	13	16	19	31	15
6	8	14	20	29	31	8
4	12	21	25	31	32	7
2	9	12	18	25	32	10
3	15	17	19	20	32	3
4	14	21	25	26	29	10
3	10	17	18	19	32	9
3	14	17	19	27	33	5
2	6	10	15	21	27	2
1	6	11	17	21	24	14
3	15	16	18	21	25	1
6	9	10	13	20	21	10
6	9	13	23	29	33	7
9	13	16	20	31	32	6
4	9	14	21	26	33	8
2	3	6	15	23	27	6
2	7	10	13	14	15	5
8	13	20	21	25	26	4
3	7	17	26	28	32	1
2	3	8	18	22	30	13
1	3	9	11	13	22	16
3	4	11	15	31	32	10
2	8	17	20	26	27	8
17	19	20	22	28	33	7
1	6	9	11	15	33	8
7	12	14	16	18	25	12
1	11	14	20	31	33	13
12	13	15	19	21	23	12
14	15	17	28	30	33	8
4	19	20	25	29	31	1
4	10	18	22	27	28	6
2	4	16	17	23	24	5
9	15	18	22	23	32	16
3	4	9	16	20	29	14
10	11	18	22	27	33	5
3	12	21	22	23	24	3
2	9	15	28	30	33	14
10	12	20	28	29	33	14
6	10	16	22	29	32	6
5	7	10	11	19	29	9
1	3	4	19	24	33	5
11	17	18	20	27	28	5
2	11	19	20	24	30	10
7	15	25	29	30	31	3
4	9	16	18	29	31	3
4	6	17	19	27	32	7
5	7	10	23	28	31	11
5	14	20	21	24	31	3
13	14	17	28	29	32	1
12	13	14	15	31	33	10
6	8	13	28	30	32	16
3	8	9	14	20	32	4
3	4	5	10	18	29	16
7	9	23	26	29	30	2
5	9	12	23	29	32	10
2	14	16	25	28	33	7
1	11	22	25	28	33	7
6	9	10	19	24	33	7
7	8	10	26	27	33	8
4	14	23	26	31	33	13
1	20	21	25	28	30	6
6	7	18	24	26	27	11
5	9	17	22	29	31	10
8	10	12	18	25	27	5
1	2	3	14	21	27	11
5	15	16	18	22	31	9
3	7	11	16	17	30	1
12	17	18	24	27	33	8
1	4	5	7	22	31	12
2	13	17	19	20	25	3
2	8	16	17	20	24	14
6	7	18	21	22	29	2
5	7	10	12	14	32	9
2	5	13	25	29	31	16
7	17	18	21	25	30	11
4	10	12	19	25	30	9
3	12	17	20	27	33	6
5	6	9	25	27	31	2
6	10	20	28	31	32	14
7	12	15	17	22	29	16
1	13	16	17	18	27	10
1	2	4	20	21	30	10
3	11	18	23	26	27	8
9	16	24	26	29	33	2
8	9	21	22	25	30	2
3	11	15	24	28	31	15
6	12	18	24	28	33	9
4	9	10	25	27	28	15
6	11	13	17	22	28	5
3	8	11	17	22	27	6
5	22	28	29	31	32	14
6	13	17	23	26	33	7
1	5	14	19	30	31	6
10	13	14	16	27	32	3
3	15	21	23	26	32	5
1	2	13	24	25	33	2
3	21	23	28	31	32	15
4	12	13	17	27	31	5
2	8	22	24	30	33	1
8	17	18	22	25	26	12
4	7	11	13	19	21	1
14	16	18	24	26	27	16
5	12	15	17	20	30	6
4	6	13	22	31	32	7
12	16	26	28	30	32	8
5	7	11	24	25	31	6
6	11	17	18	19	28	15
4	9	14	21	23	26	8
14	15	16	25	27	29	1
15	16	20	22	28	30	15
6	14	18	26	28	29	11
3	12	19	24	29	32	14
10	20	21	23	24	32	12
5	13	15	22	24	25	12
4	11	13	14	16	20	11
5	12	18	19	29	32	5
5	8	13	16	24	26	8
10	11	13	17	19	27	13
4	15	17	24	31	33	4
4	7	8	19	28	33	5
2	9	14	15	18	32	9
3	8	10	14	15	23	2
4	12	18	24	32	33	3
7	11	21	22	24	26	12
2	3	22	26	30	32	3
5	10	15	16	19	22	7
3	15	18	21	24	32	15
2	3	5	19	29	31	11
3	6	7	9	13	27	3
8	13	15	17	32	33	6
4	7	10	12	15	29	1
1	8	11	12	16	32	9
3	5	18	25	28	32	10
6	7	9	14	22	23	13
4	9	11	17	18	26	4
1	5	6	8	19	28	15
6	7	18	26	29	33	3
7	9	12	14	15	23	6
1	8	12	25	28	33	13
5	9	16	27	31	33	15
5	14	25	28	29	32	16
8	14	18	20	29	31	8
14	24	25	28	30	32	1
3	14	18	19	23	27	5
9	15	21	22	27	28	5
5	22	24	26	27	32	15
4	5	13	14	18	24	15
1	2	13	15	16	30	7
5	11	21	29	30	33	13
11	15	20	25	28	33	3
1	7	9	20	26	31	9
4	6	23	26	31	33	4
4	5	6	10	23	29	15
7	12	15	17	27	32	12
4	5	15	19	21	25	1
9	11	14	15	16	22	11
1	4	7	8	15	17	6
5	15	17	18	23	25	2
7	8	10	12	19	21	10
10	13	17	23	31	33	5
12	14	26	27	30	32	4
8	11	16	20	24	26	14
3	4	12	16	21	30	5
2	6	9	12	18	23	7
15	18	21	23	28	29	5
1	10	24	26	28	29	16
6	8	10	22	30	32	12
6	9	10	12	19	21	9
5	11	12	22	24	30	15
1	5	6	13	21	25	13
13	15	17	25	26	33	14
9	17	23	25	31	33	13
4	5	7	9	18	29	11
1	10	11	21	24	31	2
4	5	10	12	18	25	15
2	3	7	10	32	33	11
2	4	8	9	15	23	3
1	19	23	28	30	33	1
5	6	7	12	31	33	8
5	8	13	17	21	31	2
10	13	20	24	32	33	2
1	15	17	19	23	31	14
8	10	12	14	18	21	5
13	20	22	23	25	29	6
11	15	20	21	25	27	7
1	2	24	25	29	30	12
9	11	13	20	24	29	1
7	11	12	18	21	26	3
4	9	11	16	27	29	11
11	14	16	19	20	27	5
10	20	21	23	28	31	7
6	15	16	19	20	21	1
7	12	14	16	27	30	9
2	9	13	20	24	25	8
3	14	15	16	28	30	16
1	3	7	18	29	32	14
1	17	19	20	24	27	8
4	8	19	20	23	27	3
1	4	18	25	27	32	1
10	11	12	18	28	30	12
11	14	19	26	29	33	1
2	13	14	19	22	25	16
1	4	7	8	18	31	4
8	12	14	18	19	30	1
11	15	19	27	30	32	4
2	4	5	6	18	20	5
4	10	19	24	27	32	1
4	12	13	18	21	31	12
5	6	11	12	15	22	7
9	20	21	27	28	30	16
5	8	17	18	22	32	14
5	10	11	17	19	26	9
11	14	22	25	32	33	8
1	7	11	15	28	32	15
7	8	12	17	31	33	8
2	16	17	21	22	23	12
7	8	9	13	24	25	2
9	10	20	23	29	30	8
1	2	16	19	29	30	2
1	2	6	13	14	31	16
13	21	23	24	27	32	11
10	13	17	24	31	33	1
1	3	8	17	19	30	7
3	17	18	20	27	32	3
7	10	18	20	25	29	1
2	8	19	24	28	29	1
7	10	11	12	17	24	7
2	16	28	30	31	32	7
5	22	26	28	30	31	9
3	13	19	20	23	32	15
1	7	14	24	25	27	1
1	4	9	11	15	18	14
4	11	22	25	27	29	6
1	4	12	16	20	30	14
2	12	20	22	31	33	14
11	12	15	17	18	30	16
16	18	21	22	24	29	10
4	8	12	14	21	22	10
7	11	18	19	28	30	9
2	5	10	17	22	24	3
13	14	15	16	18	23	11
6	10	24	25	27	29	3
6	12	20	24	26	32	1
1	2	14	19	23	31	7
11	14	18	26	28	29	5
5	11	16	24	27	28	7
5	19	23	28	29	31	4
4	14	18	25	26	33	16
2	15	18	21	23	27	8
1	7	13	18	24	29	2
1	13	17	25	28	29	4
1	4	9	14	21	28	1
10	11	15	18	24	28	3
5	6	18	20	31	33	3
4	10	15	17	21	31	8
1	5	10	23	30	32	11
1	7	10	16	20	31	6
5	7	8	9	10	30	1
1	3	6	9	10	22	15
3	6	10	12	16	17	11
5	11	16	17	26	27	15
3	8	11	19	29	32	1
3	11	13	26	30	32	6
11	14	18	22	23	32	5
8	11	13	21	28	30	11
1	5	10	13	19	25	11
2	3	6	8	18	24	9
9	20	27	28	31	32	16
2	10	12	19	28	31	4
5	9	11	26	29	31	6
6	10	16	20	22	27	14
1	3	5	19	25	29	6
3	7	24	26	30	31	12
3	10	12	13	26	30	16
5	15	17	22	29	30	14
1	3	11	18	22	29	14
3	4	13	15	18	22	3
2	22	24	29	30	31	16
5	19	24	30	32	33	3
4	12	13	24	31	33	11
3	6	21	22	29	30	12
1	17	21	22	27	32	13
6	18	21	24	26	31	14
1	2	3	11	18	21	5
6	9	10	12	17	23	14
3	8	10	28	30	32	16
6	11	12	13	19	26	16
3	8	22	24	27	28	6
14	18	20	21	22	33	7
3	12	18	28	31	32	3
6	11	15	16	23	27	13
1	15	25	26	30	33	7
10	14	15	16	26	31	10
3	6	12	18	20	23	11
1	7	8	18	19	33	4
3	4	9	24	27	31	6
5	6	8	15	18	31	2
2	7	9	12	17	32	2
3	21	22	29	30	33	5
2	5	9	10	15	31	4
6	7	10	13	20	25	14
2	15	16	23	26	30	16
2	3	6	14	15	19	2
1	4	5	6	23	28	5
6	7	8	10	16	18	6
1	3	13	16	27	29	12
5	6	27	28	30	33	15
2	9	11	13	20	32	8
2	4	7	8	13	26	7
3	8	12	19	21	32	7
8	11	19	23	29	32	15
5	6	13	24	30	33	1
9	13	14	16	18	21	9
3	7	10	20	32	33	13
2	24	27	29	31	33	7
3	7	9	12	19	22	1
8	10	13	23	24	31	16
1	4	8	26	27	28	4
2	9	16	22	31	32	8
4	5	11	26	27	33	12
2	3	9	11	18	31	3
10	16	18	19	31	32	2
11	15	25	26	29	30	5
6	25	26	29	30	31	6
4	21	26	28	30	33	7
4	8	20	22	23	26	16
5	6	7	13	18	26	7
16	19	26	27	32	33	8
2	4	15	16	24	27	2
10	12	23	24	28	30	11
5	6	8	14	23	27	16
1	4	6	13	27	30	10
1	6	9	11	23	28	8
2	16	17	24	31	32	13
7	8	12	22	25	30	10
3	4	13	23	30	32	1
13	21	23	25	31	33	2
1	15	19	20	28	29	8
5	9	18	20	28	29	4
2	3	5	24	30	33	13
10	22	23	25	29	30	9
7	10	14	24	27	33	14
7	14	26	28	29	32	13
11	22	26	28	30	33	6
7	18	19	30	32	33	13
8	11	15	22	24	26	12
3	9	13	20	24	26	11
9	10	23	26	29	30	6
3	5	8	14	16	19	15
10	15	16	17	19	20	4
3	4	5	11	17	29	4
1	3	11	12	16	21	9
5	19	21	24	31	32	5
1	11	13	17	24	26	3
4	15	21	25	26	28	8
3	18	20	24	29	33	9
9	10	12	23	31	33	2
1	9	12	15	24	33	12
4	15	17	19	21	27	6
4	6	9	27	29	32	6
12	17	18	20	29	32	12
1	9	11	13	25	26	3
2	9	10	16	19	21	2
17	23	24	25	26	29	13
9	10	16	20	22	25	4
2	4	5	7	22	26	6
5	6	8	12	21	32	6
5	9	18	23	24	30	13
4	8	13	16	23	29	10
3	13	14	24	26	28	13
3	16	18	20	21	22	2
2	9	22	27	29	30	12
4	6	7	8	28	33	12
10	16	19	23	27	30	10
5	6	14	17	20	30	9
6	8	13	20	27	32	15
1	6	15	16	23	30	11
3	7	18	21	25	29	10
1	20	21	23	26	27	14
1	4	14	20	21	32	12
6	12	13	15	20	31	6
3	4	25	26	28	29	4
4	8	14	21	26	32	16
1	2	12	20	25	28	13
11	15	21	25	31	32	7
2	5	20	23	24	26	4
6	8	15	18	19	21	15
8	11	12	18	20	21	2
2	3	9	19	31	32	3
8	9	10	22	25	32	16
3	13	15	23	24	26	10
3	10	11	27	28	32	3
1	6	13	17	21	27	8
14	16	17	18	32	33	13
9	21	27	29	30	31	5
5	15	18	20	23	27	13
9	15	23	25	26	28	10
2	22	24	28	31	33	14
7	11	12	18	25	26	16
5	10	17	25	29	32	3
1	10	22	25	29	32	4
1	3	4	8	20	28	4
7	12	13	14	26	28	4
9	14	19	22	29	30	15
6	7	11	18	19	27	14
12	16	21	25	31	33	9
6	10	22	24	25	26	2
1	6	12	24	31	33	5
4	6	8	15	16	32	1
2	11	14	17	27	32	9
3	15	23	28	29	31	13
5	9	11	26	27	32	15
2	6	10	22	23	27	11
11	16	18	21	22	30	8
1	2	3	24	26	33	9
3	7	11	16	23	32	5
11	12	19	20	21	32	3
2	8	9	11	12	26	14
7	11	14	22	26	27	11
12	13	17	22	30	33	7
5	6	16	20	21	25	10
8	10	18	21	27	29	14
1	15	20	23	28	33	15
10	12	14	15	16	27	14
4	9	21	27	28	29	13
1	4	11	14	24	26	15
8	11	18	25	27	29	10
8	9	14	15	23	24	14
11	14	15	24	29	32	12
3	6	12	24	29	30	2
2	3	18	23	24	30	9
2	9	15	21	23	32	13
10	18	19	21	22	25	3
2	9	11	21	23	25	12
10	11	12	20	30	31	15
7	12	13	18	25	27	14
16	20	21	26	27	31	5
1	12	16	21	28	29	6
1	2	3	12	28	30	1
3	4	5	8	22	28	7
8	9	10	14	19	25	15
7	20	21	22	26	31	1
8	9	12	22	27	29	2
3	16	19	31	32	33	2
8	12	19	21	22	27	11
1	2	7	8	28	29	2
6	7	25	26	31	32	4
7	11	20	23	30	33	11
3	8	10	11	19	30	12
3	5	8	9	10	24	8
5	12	15	20	24	27	1
9	18	22	29	30	31	5
2	7	8	12	14	33	5
1	16	18	21	23	25	11
9	17	27	29	31	33	16
6	12	20	23	32	33	5
2	5	8	16	30	33	2
2	5	6	11	16	31	15
1	3	8	18	26	33	11
3	6	9	13	15	26	13
3	4	19	23	31	33	12
6	7	14	17	24	29	13
5	12	19	26	31	33	1
6	8	9	19	29	31	9
2	7	8	9	17	22	6
3	5	12	15	22	25	2
12	13	15	22	32	33	8
11	13	22	24	26	29	1
2	3	6	18	19	20	14
1	2	8	9	21	26	4
1	5	6	22	30	33	16
5	7	14	15	28	31	8
2	5	6	8	9	24	1
10	11	14	19	20	26	6
3	13	20	22	24	30	13
3	16	17	19	27	31	7
3	10	16	22	24	31	11
13	14	17	27	28	31	1
1	9	11	14	20	23	12
1	6	8	11	31	33	4
8	25	27	28	30	31	9
7	8	10	13	15	25	8
10	11	14	19	31	33	13
6	7	12	31	32	33	3
3	7	12	20	22	30	5
4	10	11	14	27	29	1
1	2	13	26	28	32	11
2	9	12	15	32	33	3
5	6	8	12	14	33	8
1	5	14	19	20	32	1
9	10	13	17	28	29	11
2	3	8	20	23	33	13
3	8	26	28	29	30	1
11	15	17	24	25	26	6
1	2	4	5	15	28	2
1	12	16	19	30	33	5
6	7	13	17	27	31	14
6	13	15	23	26	31	6
7	8	10	16	17	24	8
2	15	17	18	19	33	7
3	4	14	15	18	33	7
3	7	8	9	11	13	7
1	2	10	15	16	26	15
3	12	21	24	25	27	3
7	10	21	24	30	32	15
7	12	15	21	26	28	12
4	12	19	23	25	27	11
4	13	17	19	21	25	4
1	16	18	25	27	28	6
1	4	5	6	22	33	14
2	12	14	19	26	31	4
13	14	15	25	31	32	6
1	15	17	22	28	30	8
1	4	6	8	10	27	10
2	7	15	21	24	29	9
2	12	21	30	32	33	5
4	5	9	11	23	32	12
2	5	8	10	12	13	12
2	6	21	23	27	30	11
8	10	18	21	25	27	11
11	14	16	21	23	33	4
1	4	17	19	29	31	16
1	3	9	10	18	20	12
2	9	14	16	17	18	10
5	7	9	10	13	25	6
1	3	24	27	29	31	10
2	9	16	21	23	28	3
8	13	14	17	25	32	8
9	10	11	21	28	29	7
9	14	25	27	28	32	11
5	14	21	24	32	33	12
10	11	17	21	28	33	3
2	14	16	24	28	30	7
10	14	23	25	26	33	11
2	6	7	12	26	31	9
2	13	15	18	25	33	12
1	6	7	10	14	27	7
1	2	4	8	17	29	13
3	6	17	24	28	29	15
7	9	15	20	21	29	13
5	12	15	16	21	31	7
6	10	16	21	27	28	15
9	20	22	28	29	33	7
5	26	29	30	31	33	13
4	8	13	14	17	29	11
8	10	19	28	30	33	5
1	3	15	28	31	32	13
4	5	19	27	28	30	2
10	17	18	19	24	27	16
3	10	11	16	21	33	4
4	8	11	13	15	30	16
1	3	5	19	21	26	8
6	14	16	21	26	27	12
1	5	14	16	18	19	15
5	7	9	23	25	33	8
7	9	15	18	27	31	10
14	15	21	28	32	33	8
4	6	10	15	16	33	9
12	13	19	24	26	27	11
1	4	8	21	28	30	1
9	16	25	26	29	33	3
1	3	9	23	29	30	4
11	13	16	24	27	28	11
6	9	11	21	26	31	10
1	2	4	10	13	19	11
2	5	14	18	23	25	14
14	15	18	21	23	30	16
3	5	7	9	10	14	5
4	8	18	20	28	29	11
5	8	12	13	22	27	10
8	19	22	24	26	28	4
8	13	14	22	26	30	7
7	9	15	18	20	27	8
1	12	14	15	21	28	15
2	4	8	21	28	33	16
1	7	9	16	17	31	4
3	5	9	12	20	30	16
2	4	7	13	19	28	13
3	6	9	15	19	28	10
2	5	6	8	14	15	5
1	3	4	13	25	31	7
11	14	15	19	24	27	10
13	15	16	20	27	33	4
7	10	15	25	26	33	13
2	7	12	21	28	33	13
13	16	20	21	22	33	8
7	16	19	21	22	32	5
2	7	11	17	18	29	3
3	5	13	17	19	29	3
7	20	22	24	27	32	2
9	17	20	24	25	33	7
4	6	16	27	30	33	4
2	4	12	19	26	33	10
2	11	12	13	18	22	16
1	3	9	15	19	25	6
2	9	11	14	17	33	4
3	6	11	19	22	28	1
6	8	10	18	31	33	8
1	8	16	24	31	33	8
2	7	11	19	27	31	16
3	4	5	17	23	33	1
12	18	19	20	22	32	5
14	22	24	28	29	30	10
5	12	13	15	22	26	3
3	6	14	18	26	28	14
9	13	18	20	21	33	16
2	16	17	19	21	25	12
2	6	13	14	17	20	16
19	20	23	26	30	31	12
1	2	7	8	18	24	3
17	18	21	27	30	31	12
4	6	26	27	29	31	8
8	22	26	27	29	31	13
1	8	23	24	28	29	12
12	14	17	25	26	28	9
1	6	7	11	15	20	14
3	13	14	15	18	27	4
2	4	7	13	20	21	10
11	16	18	19	25	32	11
6	9	17	19	26	29	2
10	15	18	24	32	33	16
10	14	16	21	28	33	11
1	9	20	21	22	26	13
12	15	17	21	27	29	9
4	7	9	16	24	25	12
3	4	6	15	17	32	15
1	7	20	22	25	30	16
1	2	5	7	11	14	2
8	12	13	17	19	31	3
4	10	15	19	21	31	16
7	9	25	28	29	32	6
5	17	18	25	32	33	8
3	6	8	9	24	30	3
1	3	4	5	20	23	15
3	6	8	11	23	26	2
1	2	5	26	27	29	2
1	20	23	26	27	33	10
7	10	13	19	31	32	7
7	10	12	14	32	33	8
7	8	13	22	30	33	10
8	9	16	18	27	28	4
1	15	16	20	21	31	6
1	14	21	28	29	31	11
12	19	25	26	31	33	16
3	5	11	27	31	33	12
6	10	11	12	13	17	15
2	9	12	13	28	30	16
1	20	22	23	26	27	8
2	7	13	14	15	24	14
3	10	15	16	23	32	14
2	5	16	17	21	24	3
7	13	16	23	27	30	16
7	19	21	23	25	33	4
6	10	25	29	31	32	5
4	7	18	21	23	33	9
4	5	6	13	32	33	3
